Date,PM2.5
2015-11-05,135.375
2015-11-06,166.16666666666666
2015-11-07,365.75
2015-11-08,241.875
2015-11-09,176.875
2015-11-10,205.0
2015-11-11,113.625
2015-11-12,296.875
2015-11-13,353.0416666666667
2015-11-14,257.4166666666667
2015-11-15,204.75
2015-11-16,160.95833333333334
2015-11-17,130.75
2015-11-18,174.79166666666666
2015-11-19,207.83333333333334
2015-11-20,268.1666666666667
2015-11-21,278.3333333333333
2015-11-22,256.7083333333333
2015-11-23,279.5833333333333
2015-11-24,280.2083333333333
2015-11-25,157.5
2015-11-26,156.375
2015-11-27,200.5
2015-11-28,267.0416666666667
2015-11-29,272.0833333333333
2015-11-30,337.125
2015-12-01,212.125
2015-12-02,190.5
2015-12-03,236.41666666666666
2015-12-04,187.875
2015-12-05,252.54166666666666
2015-12-06,312.625
2015-12-07,286.375
2015-12-08,288.0833333333333
2015-12-09,302.4583333333333
2015-12-10,261.25
2015-12-11,269.125
2015-12-12,249.95833333333334
2015-12-13,163.0
2015-12-14,161.375
2015-12-15,157.375
2015-12-16,162.875
2015-12-17,244.16666666666666
2015-12-18,239.79166666666666
2015-12-19,245.91666666666666
2015-12-20,264.5833333333333
2015-12-21,253.29166666666666
2015-12-22,338.625
2015-12-23,431.8333333333333
2015-12-24,215.25
2015-12-25,181.20833333333334
2015-12-26,210.875
2015-12-27,255.33333333333334
2015-12-28,199.91666666666666
2015-12-29,190.5
2015-12-30,199.58333333333334
2015-12-31,137.5
